household_id;iris_id;commune_id;departement_id;region_id;car_availability;bike_availability;use_motorcycle;number_of_vehicles;number_of_bikes;income;census_household_id
399719;751155811;75115;75;11.0;none;all;False;0;2;5840.78786521011;127780
399916;751155802;75115;75;11.0;none;none;False;0;0;6279.86866023547;127840
402258;751093504;75109;75;11.0;none;none;False;0;0;8241.403047885498;128601
402721;751187110;75118;75;11.0;none;none;False;0;0;4112.826672740481;128751
402938;751197311;75119;75;11.0;none;none;False;0;0;1670.5237648471907;128819
403007;751207914;75120;75;11.0;none;none;False;0;0;3144.7679703493613;128841
403084;751124604;75112;75;11.0;none;none;False;0;0;3809.580134141017;128866
403260;751166304;75116;75;11.0;some;none;False;1;0;13955.216394409996;128923
404517;751072503;75107;75;11.0;all;none;False;2;0;2111.3600491915713;129339
404521;751135010;75113;75;11.0;none;none;False;0;0;2246.969610621453;129340
405537;751187207;75118;75;11.0;none;none;False;0;0;7970.440643282695;129657
405603;751186915;75118;75;11.0;none;none;False;0;0;204.03095925030036;129681
406417;751134901;75113;75;11.0;none;none;False;0;0;93.6977600674616;129945
406619;751031003;75103;75;11.0;none;none;False;0;0;1700.2317839667924;130009
406760;751093302;75109;75;11.0;some;all;False;1;9;6534.268609167704;130052
406786;751051702;75105;75;11.0;none;none;False;0;0;3631.4382299539643;130061
406831;751124810;75112;75;11.0;none;none;False;0;0;3039.604065264293;130074
411747;751155711;75115;75;11.0;none;none;False;0;0;2000.2303302459397;131640
411869;751155901;75115;75;11.0;none;none;False;0;0;1839.276793752695;131676
412675;751031102;75103;75;11.0;none;none;False;0;0;7705.753177970615;131931
413326;751176705;75117;75;11.0;none;none;False;0;0;2672.401943927981;132134
413631;751072805;75107;75;11.0;none;none;False;0;0;1843.7417389264926;132234
413702;751155812;75115;75;11.0;none;none;False;0;0;928.6920835752009;132256
414887;751166102;75116;75;11.0;none;none;False;0;0;623.4493075536549;132648
415541;751187001;75118;75;11.0;all;all;False;2;3;7206.646452144111;132869
416213;751134902;75113;75;11.0;none;none;False;0;0;5078.347202306877;133078
417287;751031003;75103;75;11.0;none;none;False;0;0;2372.018467730782;133429
417932;751186919;75118;75;11.0;all;none;False;1;0;263.2766924630593;133636
418601;751124611;75112;75;11.0;some;some;False;1;1;6982.044534905177;133851
419289;751187014;75118;75;11.0;none;all;False;0;1;368.47795560427346;134065
421222;751155723;75115;75;11.0;none;some;False;0;1;3763.6865208027357;134658
423020;751104007;75110;75;11.0;none;none;False;0;0;6027.763955223834;135266
423775;751176704;75117;75;11.0;none;none;False;0;0;7341.703170509505;135502
424102;751062103;75106;75;11.0;none;none;False;0;0;1437.3116874861128;135610
424943;751145612;75114;75;11.0;none;none;False;0;0;3829.1001818274617;135890
428815;751145516;75114;75;11.0;none;none;False;0;0;419.407673674762;137136
428964;751145302;75114;75;11.0;none;none;False;0;0;5321.501658842623;137192
429846;751208012;75120;75;11.0;none;all;False;0;2;2077.8798755263824;137473
430969;751208009;75120;75;11.0;none;none;False;0;0;3936.5140150364714;137823
433023;751207709;75120;75;11.0;none;all;False;0;2;1118.0911347170165;138464
433543;751166128;75116;75;11.0;some;none;False;1;0;7989.142483149984;138637
433870;751166308;75116;75;11.0;none;none;False;0;0;1908.3956498158163;138744
433880;751207712;75120;75;11.0;none;none;False;0;0;4204.800245064074;138749
434710;751197406;75119;75;11.0;some;some;False;1;1;9677.154144499204;139033
434917;751114203;75111;75;11.0;none;none;False;0;0;3391.4134501114086;139098
435200;751207806;75120;75;11.0;none;all;False;0;1;2476.486560223216;139190
436749;751135206;75113;75;11.0;all;none;False;1;0;421.0748355722725;139677
439876;751020805;75102;75;11.0;none;none;False;0;0;7631.262568086091;140686
440075;751155804;75115;75;11.0;none;none;False;0;0;1032.7097153960367;140751
441450;751197313;75119;75;11.0;none;none;False;0;0;771.5834598390537;141197
442064;751197511;75119;75;11.0;all;none;False;1;0;1205.212421656411;141393
442437;751124508;75112;75;11.0;none;none;False;0;0;2151.238920472031;141509
443136;751155809;75115;75;11.0;none;none;False;0;0;2635.2099094002997;141728
446547;751124503;75112;75;11.0;some;some;False;1;2;3210.2334906718147;142809
447786;751207708;75120;75;11.0;none;none;False;0;0;2801.0299726055714;143194
447918;751093503;75109;75;11.0;none;none;False;0;0;7239.076080642502;143240
448373;751103903;75110;75;11.0;none;none;False;0;0;1050.3492221346055;143383
450372;751124619;75112;75;11.0;none;none;False;0;0;1010.0700279856042;144015
451563;751197313;75119;75;11.0;all;all;False;1;5;2564.629078240672;144392
452769;751093304;75109;75;11.0;none;none;False;0;0;3765.211862309008;144778
453014;751031001;75103;75;11.0;none;none;False;0;0;3188.7018345907745;144860
453180;751207816;75120;75;11.0;none;none;False;0;0;879.6601589772454;144908
453699;751114209;75111;75;11.0;none;none;False;0;0;1794.1119224593144;145076
455191;751155918;75115;75;11.0;none;none;False;0;0;5262.080663816846;145544
458091;751187104;75118;75;11.0;none;none;False;0;0;2473.965092219243;146469
459595;751124610;75112;75;11.0;none;none;False;0;0;4494.69005676306;146944
463589;751176813;75117;75;11.0;none;none;False;0;0;3488.433722141684;148199
463928;751135123;75113;75;11.0;some;all;False;2;5;5154.172900502119;148314
464199;751114302;75111;75;11.0;none;none;False;0;0;1140.4552649799307;148397
466386;751155703;75115;75;11.0;none;some;False;0;1;2486.5017337822237;149099
467580;751135117;75113;75;11.0;none;none;False;0;0;3884.009684529686;149479
467903;751207712;75120;75;11.0;none;none;False;0;0;580.6398695093361;149575
469044;751176713;75117;75;11.0;none;none;False;0;0;2359.9511286308716;149927
469595;751062310;75106;75;11.0;none;all;False;0;1;2558.7890351458195;150097
471079;751155716;75115;75;11.0;some;some;False;1;1;1990.1235698968683;150556
472458;751104005;75110;75;11.0;none;none;False;0;0;5906.156734090341;151012
472550;751145617;75114;75;11.0;none;some;False;0;1;6988.942471518843;151040
476928;751114101;75111;75;11.0;none;none;False;0;0;4212.413312981959;152435
477110;751083201;75108;75;11.0;none;none;False;0;0;1424.2560857941571;152488
477759;751187105;75118;75;11.0;none;all;False;0;1;1315.5491633253828;152700
479868;751072701;75107;75;11.0;none;none;False;0;0;1373.7036889838841;153368
481411;751062203;75106;75;11.0;all;none;False;1;0;4294.123009816739;153859
482811;751124508;75112;75;11.0;none;none;False;0;0;2045.142004599552;154300
484094;751207904;75120;75;11.0;none;all;False;0;1;1482.8605261600303;154707
486969;751051906;75105;75;11.0;none;none;False;0;0;4928.3586660830215;155619
487339;751135016;75113;75;11.0;some;none;False;1;0;137.09795275855691;155733
487598;751010201;75101;75;11.0;none;none;False;0;0;1885.7306374467464;155816
491698;751207815;75120;75;11.0;all;none;False;1;0;701.2943364604644;157123
492440;751155914;75115;75;11.0;none;none;False;0;0;593.9690362132852;157361
492847;751166119;75116;75;11.0;all;all;False;1;2;11708.421842687269;157495
492863;751145604;75114;75;11.0;none;none;False;0;0;3300.5366667313574;157501
493861;751207805;75120;75;11.0;none;some;False;0;1;5638.410487288695;157829
494323;751186917;75118;75;11.0;none;none;False;0;0;5300.052764339462;157982
494929;751030901;75103;75;11.0;none;none;False;0;0;6326.866979334142;158174
495846;751166101;75116;75;11.0;none;none;False;0;0;2604.0946789598056;158456
496322;751207915;75120;75;11.0;none;none;False;0;0;2208.10661653394;158619
496657;751176807;75117;75;11.0;none;none;False;0;0;172.17924319394368;158729
496999;751166412;75116;75;11.0;all;none;False;1;0;9260.582978202689;158838
497439;751031004;75103;75;11.0;none;none;False;0;0;9329.709153057864;158973
498489;751207901;75120;75;11.0;some;some;False;2;1;4692.358089140011;159306
499051;751156012;75115;75;11.0;none;none;False;0;0;1015.7781202321729;159478
499394;751186918;75118;75;11.0;none;none;False;0;0;2274.2690801132917;159594
500637;751187008;75118;75;11.0;none;none;False;0;0;10321.906346820211;159988
501153;751197519;75119;75;11.0;all;none;False;1;0;5957.817826732928;160150
501533;751072802;75107;75;11.0;none;all;False;0;1;6179.742775961533;160262
503489;751166130;75116;75;11.0;some;none;False;1;0;3492.9089615715616;160887
504274;751166206;75116;75;11.0;some;some;False;1;2;8238.276268598524;161136
505897;751072801;75107;75;11.0;none;none;False;0;0;3632.041925812354;161645
506089;751072801;75107;75;11.0;none;none;False;0;0;21977.22793922623;161709
506207;751207803;75120;75;11.0;none;some;False;0;1;4121.744796594251;161749
508013;751052004;75105;75;11.0;none;none;False;0;0;4701.044371608635;162325
509517;751051902;75105;75;11.0;some;all;False;1;5;20669.72801861995;162805
510106;751197505;75119;75;11.0;all;none;False;1;0;4666.363021205478;162987
511744;751155803;75115;75;11.0;none;some;False;0;1;4676.170400518187;163522
513252;751155715;75115;75;11.0;all;some;False;2;2;1398.0392812290374;164011
513413;751135027;75113;75;11.0;none;none;False;0;0;3826.7996055270423;164060
513526;751145602;75114;75;11.0;none;none;False;0;0;4028.79678987231;164099
514722;751155912;75115;75;11.0;none;none;False;0;0;5323.926609518827;164478
514884;751114401;75111;75;11.0;none;none;False;0;0;2339.605334831849;164531
517089;751124505;75112;75;11.0;all;none;False;1;0;7183.718332621562;165204
519730;751114307;75111;75;11.0;none;none;False;0;0;2054.1863086621875;166055
521077;751176816;75117;75;11.0;some;all;False;1;2;5163.055316874748;166469
522292;751010206;75101;75;11.0;none;none;False;0;0;1748.3367455901498;166846
525914;751114315;75111;75;11.0;none;none;False;0;0;449.9558511763758;168003
526416;751155712;75115;75;11.0;all;all;False;1;4;2336.666271271783;168168
526669;751072505;75107;75;11.0;none;none;False;0;0;2185.2915919479055;168247
529460;751155710;75115;75;11.0;some;none;False;1;0;7209.50637163342;169152
530287;751187010;75118;75;11.0;none;none;False;0;0;1175.6715592774715;169409
531027;751197306;75119;75;11.0;all;none;False;1;0;4651.012960946181;169653
531496;751187019;75118;75;11.0;all;all;False;1;1;1989.4516619270184;169810
531555;751176707;75117;75;11.0;none;none;False;0;0;7454.1490099290995;169830
534227;751155712;75115;75;11.0;none;none;False;0;0;2866.332608372151;170697
535395;751135007;75113;75;11.0;some;none;False;1;0;2165.924416068715;171077
536549;751207708;75120;75;11.0;none;none;False;0;0;5567.583052167098;171436
537205;751124803;75112;75;11.0;none;all;False;0;1;4527.388204817059;171636
537228;751135201;75113;75;11.0;none;none;False;0;0;2355.268207902051;171647
537601;751135119;75113;75;11.0;all;none;False;1;0;1234.9993401876711;171768
538426;751155907;75115;75;11.0;none;none;False;0;0;4092.0944242514142;172032
539599;751166102;75116;75;11.0;some;none;False;1;0;9324.529884716992;172413
539998;751176815;75117;75;11.0;none;all;False;1;2;12218.638317539107;172539
541134;751207905;75120;75;11.0;some;some;False;2;3;6056.639662305341;172907
541211;751197306;75119;75;11.0;none;none;False;0;0;3431.278931267537;172936
541672;751187201;75118;75;11.0;none;none;False;0;0;1815.3254725873155;173084
542245;751176707;75117;75;11.0;none;all;False;0;1;3749.2348700266966;173266
542340;751186903;75118;75;11.0;none;none;False;0;0;850.8786890007558;173294
544034;751103906;75110;75;11.0;none;none;False;0;0;1019.8500058265863;173821
544357;751093503;75109;75;11.0;none;all;False;0;1;1841.4776366624592;173925
545659;751207810;75120;75;11.0;none;none;False;0;0;1798.8195113550673;174352
546484;751103706;75110;75;11.0;none;none;False;0;0;3760.6816638276373;174607
547027;751166215;75116;75;11.0;none;none;False;0;0;4793.768405073297;174788
547099;751135113;75113;75;11.0;none;none;False;0;0;458.52660056741826;174811
547126;751187022;75118;75;11.0;none;none;False;0;0;3675.4143650254946;174819
547612;751124511;75112;75;11.0;none;none;False;0;0;3328.150424621231;174969
547625;751145603;75114;75;11.0;none;none;False;0;0;4812.426014245422;174973
548755;751186929;75118;75;11.0;none;some;False;0;1;7197.203359687463;175334
549452;751207812;75120;75;11.0;none;none;False;0;0;11446.916160963256;175551
551624;751207912;75120;75;11.0;all;none;False;1;0;1448.0105940930775;176239
551675;751124810;75112;75;11.0;all;none;False;1;0;6735.1572518929315;176255
552332;751103701;75110;75;11.0;none;none;False;0;0;10579.992485183024;176457
553064;751187207;75118;75;11.0;none;all;False;0;2;2791.486187670838;176699
553303;751186910;75118;75;11.0;none;none;False;0;0;1506.122708359911;176778
554139;751135101;75113;75;11.0;some;none;False;1;0;5369.1909565364385;177039
554870;751166404;75116;75;11.0;none;none;False;0;0;8197.785408121315;177280
555193;751186925;75118;75;11.0;none;none;False;0;0;7803.626342906327;177384
555394;751031201;75103;75;11.0;none;all;False;0;1;911.95403441251;177449
557093;751176507;75117;75;11.0;none;none;False;0;0;4971.857522192492;178009
557405;751197313;75119;75;11.0;none;none;False;0;0;1756.487171136118;178117
557558;751176806;75117;75;11.0;none;none;False;0;0;2212.075933994564;178164
558272;751166219;75116;75;11.0;none;all;False;0;2;4942.017425555303;178382
561051;751041601;75104;75;11.0;none;none;False;0;0;3218.580640656799;179260
561061;751156005;75115;75;11.0;some;all;False;1;3;5574.405194032595;179264
561968;751207916;75120;75;11.0;none;none;False;0;0;941.0644170284482;179536
562997;751176612;75117;75;11.0;none;none;False;0;0;11173.302891969242;179873
567207;751155803;75115;75;11.0;none;none;False;0;0;1149.8376916381073;181229
567489;751114107;75111;75;11.0;all;some;False;2;1;2821.9804164050297;181318
567642;751072702;75107;75;11.0;none;none;False;0;0;835.211062764883;181363
568616;751114209;75111;75;11.0;none;none;False;0;0;2338.85166541479;181685
570293;751207702;75120;75;11.0;none;all;False;0;1;652.6759734558411;182217
571702;751176701;75117;75;11.0;none;none;False;0;0;2362.1046750100295;182684
571986;751156005;75115;75;11.0;none;none;False;0;0;4257.446483746749;182772
572863;751135124;75113;75;11.0;all;none;False;1;0;1742.5729581746018;183061
573361;751051702;75105;75;11.0;none;none;False;0;0;1896.788284624216;183218
574416;751114204;75111;75;11.0;none;none;False;0;0;3808.4736112135884;183557
575707;751197308;75119;75;11.0;none;none;False;0;0;912.580781084397;183972
576911;751124614;75112;75;11.0;none;none;False;0;0;3607.5208792409985;184376
578514;751124624;75112;75;11.0;none;none;False;0;0;8287.595419165853;184896
578807;751020801;75102;75;11.0;none;none;False;0;0;887.2770344574978;184992
579000;751134906;75113;75;11.0;none;none;False;0;0;6745.3023569984325;185051
579340;751197303;75119;75;11.0;none;none;False;0;0;3654.2048834930897;185152
579577;751145616;75114;75;11.0;none;none;False;0;0;5228.978585730503;185233
579734;751166204;75116;75;11.0;all;all;False;1;1;128.4903046124775;185286
580648;751114312;75111;75;11.0;none;none;False;0;0;8729.171920059214;185567
581347;751207710;75120;75;11.0;none;none;False;0;0;887.1748995151215;185790
581865;751135015;75113;75;11.0;some;some;False;1;1;3153.9038320685545;185964
582650;751156017;75115;75;11.0;none;some;False;0;1;2376.956757034801;186203
582685;751176703;75117;75;11.0;none;none;False;0;0;2406.6646036476727;186214
582844;751155911;75115;75;11.0;some;none;False;1;0;2179.9052340296093;186261
582868;751166377;75116;75;11.0;none;none;False;0;0;5573.977157298571;186269
583994;751186912;75118;75;11.0;none;none;False;0;0;2585.7348627645592;186618
585210;751197406;75119;75;11.0;some;all;False;1;3;4748.074899461567;187005
585673;751176508;75117;75;11.0;none;none;False;0;0;1305.4956026851594;187156
588041;751010402;75101;75;11.0;all;none;False;1;0;1355.319873986347;187925
589433;751051901;75105;75;11.0;none;none;False;0;0;5459.028574726492;188367
590868;751083204;75108;75;11.0;none;none;False;0;0;19506.967029038005;188850
591042;751124624;75112;75;11.0;all;all;False;1;2;5603.208886755732;188904
591396;751207712;75120;75;11.0;none;all;False;0;1;3803.4272473071173;189029
592043;751062311;75106;75;11.0;none;none;False;0;0;6785.760709969149;189241
593139;751208017;75120;75;11.0;none;none;False;0;0;1425.4052257925964;189590
594668;751197310;75119;75;11.0;all;all;False;1;1;4707.665113063125;190076
596049;751114206;75111;75;11.0;none;none;False;0;0;6934.022803326349;190523
596836;751207803;75120;75;11.0;all;none;False;1;0;1017.437621491179;190767
597333;751155816;75115;75;11.0;some;none;False;1;0;2269.773216013312;190928
598344;751103701;75110;75;11.0;none;none;False;0;0;1834.0417093000042;191249
598714;751207710;75120;75;11.0;none;none;False;0;0;1725.9404339455937;191366
599833;751134903;75113;75;11.0;none;all;False;0;3;787.1580319404396;191723
602677;751197309;75119;75;11.0;some;all;False;1;2;3024.1972592796055;192617
603478;751166307;75116;75;11.0;all;none;False;1;0;11374.223897282805;192878
604296;751186902;75118;75;11.0;none;none;False;0;0;3467.386387592088;193143
604619;751176806;75117;75;11.0;none;none;False;0;0;8.60181749677944;193243
604817;751156007;75115;75;11.0;none;none;False;0;0;2058.90191308268;193303
605764;751145623;75114;75;11.0;all;none;False;1;0;4309.048455372164;193599
605859;751187002;75118;75;11.0;none;none;False;0;0;9273.78584442215;193629
606380;751186911;75118;75;11.0;none;none;False;0;0;5339.567878032641;193803
606681;751114109;75111;75;11.0;all;all;False;1;2;3109.158017481541;193899
607708;751197615;75119;75;11.0;all;all;False;1;1;2862.8776242212643;194224
