person_id;household_id;activity_index;iris_id;commune_id;departement_id;region_id;preceding_trip_index;following_trip_index;purpose;start_time;end_time;is_first;is_last
111670;60267;3;751176512;75117;75;11;2;3;leisure;65315.0;69215.0;False;False
111670;60267;4;751176513;75117;75;11;3;-1;home;69515.0;;False;True
112148;60530;0;751186916;75118;75;11;-1;0;home;;40959.0;True;False
112148;60530;1;920630805;92063;92;11;0;1;leisure;43659.0;53559.0;False;False
112148;60530;2;920500206;92050;92;11;1;2;leisure;57159.0;58059.0;False;False
112148;60530;3;751186916;75118;75;11;2;-1;home;60759.0;;False;True
112149;60530;0;751186916;75118;75;11;-1;0;home;;38075.0;True;False
112149;60530;1;920780101;92078;92;11;0;1;shop;38975.0;44375.0;False;False
112149;60530;2;751186916;75118;75;11;1;-1;home;45575.0;;False;True
114481;61895;0;751104009;75110;75;11;-1;0;home;;48842.0;True;False
114481;61895;1;930550102;93055;93;11;0;1;other;50522.0;55922.0;False;False
114481;61895;2;751104009;75110;75;11;1;-1;home;57722.0;;False;True
118375;64091;0;751207707;75120;75;11;-1;0;home;;37062.0;True;False
118375;64091;1;751207907;75120;75;11;0;1;education;37362.0;44862.0;False;False
118375;64091;2;751207707;75120;75;11;1;-1;home;45162.0;;False;True
118376;64091;0;751207707;75120;75;11;-1;0;home;;31946.0;True;False
118376;64091;1;751062101;75106;75;11;0;1;education;33146.0;62546.0;False;False
118376;64091;2;751207707;75120;75;11;1;-1;home;64046.0;;False;True
118377;64091;0;751207707;75120;75;11;-1;0;home;;30062.0;True;False
118377;64091;1;751207708;75120;75;11;0;1;leisure;30242.0;30482.0;False;False
118377;64091;2;751020804;75102;75;11;1;2;work;33062.0;66962.0;False;False
118377;64091;3;751207707;75120;75;11;2;-1;home;69662.0;;False;True
118378;64091;0;751207707;75120;75;11;-1;0;home;;26365.0;True;False
118378;64091;1;955820104;95582;95;11;0;1;work;29545.0;61465.0;False;False
118378;64091;2;751207707;75120;75;11;1;-1;home;64645.0;;False;True
121243;65677;0;751155707;75115;75;11;-1;0;home;;27530.0;True;False
121243;65677;1;772880102;77288;77;11;0;1;work;33110.0;65210.0;False;False
121243;65677;2;920600110;92060;92;11;1;2;shop;69230.0;70610.0;False;False
121243;65677;3;751155707;75115;75;11;2;-1;home;71510.0;;False;True
121244;65677;0;751155707;75115;75;11;-1;0;home;;33841.0;True;False
121244;65677;1;920090112;92009;92;11;0;1;other;36121.0;37021.0;False;False
121244;65677;2;930730101;93073;93;11;1;2;work;47641.0;50641.0;False;False
121244;65677;3;751155707;75115;75;11;2;-1;home;61741.0;;False;True
122096;66173;0;751207815;75120;75;11;-1;0;home;;25072.0;True;False
122096;66173;1;751176713;75117;75;11;0;1;work;26572.0;58972.0;False;False
122096;66173;2;751207815;75120;75;11;1;2;home;60172.0;60472.0;False;False
122096;66173;3;751207815;75120;75;11;2;3;shop;60652.0;60772.0;False;False
122096;66173;4;751207815;75120;75;11;3;4;home;60952.0;72172.0;False;False
122096;66173;5;751207808;75120;75;11;4;5;leisure;72472.0;80272.0;False;False
122096;66173;6;751207815;75120;75;11;5;-1;home;80572.0;;False;True
122097;66173;0;751207815;75120;75;11;-1;0;home;;34629.0;True;False
122097;66173;1;751124703;75112;75;11;0;1;work;36729.0;49029.0;False;False
122097;66173;2;751124703;75112;75;11;1;2;work;51729.0;52629.0;False;False
122097;66173;3;751124703;75112;75;11;2;3;work;58029.0;60729.0;False;False
122097;66173;4;751207815;75120;75;11;3;4;home;62529.0;68829.0;False;False
122097;66173;5;751124702;75112;75;11;4;5;leisure;70629.0;71529.0;False;False
122097;66173;6;751124703;75112;75;11;5;6;work;72129.0;83229.0;False;False
122097;66173;7;751124703;75112;75;11;6;7;work;83829.0;84729.0;False;False
122097;66173;8;751207815;75120;75;11;7;-1;home;86529.0;;False;True
122098;66173;0;751207815;75120;75;11;-1;0;home;;29286.0;True;False
122098;66173;1;751207808;75120;75;11;0;1;education;29586.0;56886.0;False;False
122098;66173;2;930720107;93072;93;11;1;2;leisure;57786.0;75786.0;False;False
122098;66173;3;751207815;75120;75;11;2;-1;home;76686.0;;False;True
122099;66173;0;751207815;75120;75;11;-1;0;home;;25829.0;True;False
122099;66173;1;930660302;93066;93;11;0;1;education;27629.0;59129.0;False;False
122099;66173;2;751207815;75120;75;11;1;2;home;60929.0;62729.0;False;False
122099;66173;3;751208008;75120;75;11;2;3;leisure;63329.0;67229.0;False;False
122099;66173;4;751207815;75120;75;11;3;-1;home;67829.0;;False;True
126739;68774;0;751176605;75117;75;11;-1;0;home;;50384.0;True;False
126739;68774;1;781260110;78126;78;11;0;1;shop;53984.0;66584.0;False;False
126739;68774;2;920640108;92064;92;11;1;2;leisure;68384.0;71084.0;False;False
126739;68774;3;920620202;92062;92;11;2;3;leisure;72884.0;82784.0;False;False
126739;68774;4;751176605;75117;75;11;3;-1;home;86384.0;;False;True
126740;68774;0;751176605;75117;75;11;-1;0;home;;31538.0;True;False
126740;68774;1;930730101;93073;93;11;0;1;work;35138.0;71138.0;False;False
126740;68774;2;751176605;75117;75;11;1;-1;home;74738.0;;False;True
127101;69000;0;751051704;75105;75;11;-1;0;home;;28574.0;True;False
127101;69000;1;751166220;75116;75;11;0;1;work;32174.0;60074.0;False;False
127101;69000;2;751051704;75105;75;11;1;-1;home;62774.0;;False;True
127569;69274;0;751155917;75115;75;11;-1;0;home;;40493.0;True;False
127569;69274;1;751072707;75107;75;11;0;1;shop;41993.0;44093.0;False;False
127569;69274;2;751155917;75115;75;11;1;-1;home;46493.0;;False;True
128962;70035;0;751052001;75105;75;11;-1;0;home;;32839.0;True;False
128962;70035;1;920120201;92012;92;11;0;1;education;33739.0;65239.0;False;False
128962;70035;2;751052001;75105;75;11;1;-1;home;67039.0;;False;True
128964;70035;0;751052001;75105;75;11;-1;0;home;;29936.0;True;False
128964;70035;1;955270000;95527;95;11;0;1;work;33236.0;71336.0;False;False
128964;70035;2;751052001;75105;75;11;1;-1;home;74336.0;;False;True
128965;70035;0;751052001;75105;75;11;-1;0;home;;28898.0;True;False
128965;70035;1;751051702;75105;75;11;0;1;education;29198.0;58598.0;False;False
128965;70035;2;751052001;75105;75;11;1;2;home;58898.0;59498.0;False;False
128965;70035;3;751062311;75106;75;11;2;3;leisure;60098.0;63998.0;False;False
128965;70035;4;751052001;75105;75;11;3;-1;home;64598.0;;False;True
128966;70035;0;751052001;75105;75;11;-1;0;home;;30648.0;True;False
128966;70035;1;751114313;75111;75;11;0;1;education;31848.0;42348.0;False;False
128966;70035;2;751052001;75105;75;11;1;2;home;45048.0;48648.0;False;False
128966;70035;3;751114313;75111;75;11;2;3;education;49848.0;61848.0;False;False
128966;70035;4;751052001;75105;75;11;3;4;home;63048.0;67248.0;False;False
128966;70035;5;751051703;75105;75;11;4;5;leisure;67548.0;70848.0;False;False
128966;70035;6;751052001;75105;75;11;5;-1;home;71148.0;;False;True
130728;70988;0;751093308;75109;75;11;-1;0;home;;33407.0;True;False
130728;70988;1;920510309;92051;92;11;0;1;work;35207.0;49607.0;False;False
130728;70988;2;920510104;92051;92;11;1;2;leisure;50207.0;52607.0;False;False
130728;70988;3;920510309;92051;92;11;2;3;work;53207.0;69407.0;False;False
130728;70988;4;751093308;75109;75;11;3;-1;home;71507.0;;False;True
130785;71005;0;751155708;75115;75;11;-1;0;home;;43016.0;True;False
130785;71005;1;751155725;75115;75;11;0;1;leisure;44216.0;48416.0;False;False
130785;71005;2;751155708;75115;75;11;1;2;home;51416.0;59216.0;False;False
130785;71005;3;920400101;92040;92;11;2;3;other;60116.0;64616.0;False;False
130785;71005;4;751155708;75115;75;11;3;-1;home;65516.0;;False;True
131563;71438;0;751176812;75117;75;11;-1;0;home;;29527.0;True;False
131563;71438;1;751207904;75120;75;11;0;1;work;33127.0;67327.0;False;False
131563;71438;2;751176812;75117;75;11;1;-1;home;70927.0;;False;True
136044;73883;0;751104004;75110;75;11;-1;0;home;;23036.0;True;False
136044;73883;1;751072807;75107;75;11;0;1;work;23636.0;69536.0;False;False
136044;73883;2;751104004;75110;75;11;1;-1;home;70436.0;;False;True
136816;74307;0;751093303;75109;75;11;-1;0;home;;43969.0;True;False
136816;74307;1;920400103;92040;92;11;0;1;work;46669.0;75169.0;False;False
136816;74307;2;751093303;75109;75;11;1;-1;home;78169.0;;False;True
137484;74651;0;751207903;75120;75;11;-1;0;home;;55109.0;True;False
137484;74651;1;751208023;75120;75;11;0;1;shop;55709.0;57209.0;False;False
137484;74651;2;751207903;75120;75;11;1;-1;home;57809.0;;False;True
138960;75500;0;751114211;75111;75;11;-1;0;home;;34659.0;True;False
138960;75500;1;940180105;94018;94;11;0;1;other;36459.0;70659.0;False;False
138960;75500;2;751114211;75111;75;11;1;-1;home;72459.0;;False;True
140303;76150;0;751155711;75115;75;11;-1;0;home;;42125.0;True;False
140303;76150;1;751166303;75116;75;11;0;1;work;43625.0;84425.0;False;False
140303;76150;2;751155711;75115;75;11;1;-1;home;86525.0;;False;True
140850;76440;0;751208002;75120;75;11;-1;0;home;;29384.0;True;False
140850;76440;1;751208002;75120;75;11;0;1;leisure;29624.0;53024.0;False;False
140850;76440;2;751208002;75120;75;11;1;-1;home;53264.0;;False;True
142316;77267;0;751062306;75106;75;11;-1;0;home;;56432.0;True;False
142316;77267;1;950180402;95018;95;11;0;1;shop;60032.0;63632.0;False;False
142316;77267;2;751062306;75106;75;11;1;2;home;67232.0;72632.0;False;False
142316;77267;3;751062308;75106;75;11;2;3;shop;73232.0;73412.0;False;False
142316;77267;4;751062306;75106;75;11;3;-1;home;74012.0;;False;True
142317;77267;0;751062306;75106;75;11;-1;0;home;;51094.0;True;False
142317;77267;1;920460102;92046;92;11;0;1;leisure;51994.0;65494.0;False;False
142317;77267;2;751062306;75106;75;11;1;-1;home;66394.0;;False;True
145647;79117;0;751197301;75119;75;11;-1;0;home;;30934.0;True;False
145647;79117;1;751197317;75119;75;11;0;1;work;31834.0;47134.0;False;False
145647;79117;2;751197413;75119;75;11;1;2;leisure;47734.0;48034.0;False;False
145647;79117;3;751197317;75119;75;11;2;3;work;48334.0;62434.0;False;False
145647;79117;4;751197301;75119;75;11;3;-1;home;63334.0;;False;True
146726;79706;0;751145302;75114;75;11;-1;0;home;;29003.0;True;False
146726;79706;1;751145311;75114;75;11;0;1;work;29183.0;30803.0;False;False
146726;79706;2;751145305;75114;75;11;1;2;leisure;32303.0;32423.0;False;False
146726;79706;3;751145311;75114;75;11;2;3;work;32603.0;43403.0;False;False
146726;79706;4;751135205;75113;75;11;3;4;shop;44003.0;45203.0;False;False
146726;79706;5;751145302;75114;75;11;4;5;home;45803.0;47003.0;False;False
146726;79706;6;751135203;75113;75;11;5;6;leisure;48203.0;62303.0;False;False
146726;79706;7;751145302;75114;75;11;6;-1;home;65003.0;;False;True
146727;79706;0;751145302;75114;75;11;-1;0;home;;26169.0;True;False
146727;79706;1;920500503;92050;92;11;0;1;education;27969.0;63369.0;False;False
146727;79706;2;751145302;75114;75;11;1;-1;home;65169.0;;False;True
148175;80479;0;751114111;75111;75;11;-1;0;home;;53857.0;True;False
148175;80479;1;930060102;93006;93;11;0;1;shop;55057.0;65257.0;False;False
148175;80479;2;751114111;75111;75;11;1;-1;home;69757.0;;False;True
148176;80479;0;751114111;75111;75;11;-1;0;home;;30214.0;True;False
148176;80479;1;751207708;75120;75;11;0;1;other;30514.0;30814.0;False;False
148176;80479;2;940280215;94028;94;11;1;2;work;32914.0;42814.0;False;False
148176;80479;3;940280204;94028;94;11;2;3;shop;43114.0;43414.0;False;False
148176;80479;4;940280215;94028;94;11;3;4;work;43714.0;64414.0;False;False
148176;80479;5;751207813;75120;75;11;4;5;other;66214.0;66514.0;False;False
148176;80479;6;751114111;75111;75;11;5;-1;home;66814.0;;False;True
148924;80837;0;751103806;75110;75;11;-1;0;home;;29488.0;True;False
148924;80837;1;751124812;75112;75;11;0;1;work;31288.0;58288.0;False;False
148924;80837;2;751103806;75110;75;11;1;-1;home;60088.0;;False;True
154125;83620;0;751020701;75102;75;11;-1;0;home;;29617.0;True;False
154125;83620;1;920440112;92044;92;11;0;1;work;32617.0;71017.0;False;False
154125;83620;2;751020701;75102;75;11;1;-1;home;74017.0;;False;True
155520;84369;0;751114211;75111;75;11;-1;0;home;;31209.0;True;False
155520;84369;1;751041404;75104;75;11;0;1;leisure;32409.0;32709.0;False;False
155520;84369;2;751010205;75101;75;11;1;2;work;33309.0;44709.0;False;False
155520;84369;3;751114211;75111;75;11;2;3;home;45609.0;50409.0;False;False
155520;84369;4;751010205;75101;75;11;3;4;work;51009.0;68409.0;False;False
155520;84369;5;751114211;75111;75;11;4;5;home;69009.0;69909.0;False;False
155520;84369;6;751114202;75111;75;11;5;6;leisure;70809.0;75609.0;False;False
155520;84369;7;751114211;75111;75;11;6;7;home;76209.0;77109.0;False;False
155520;84369;8;751114214;75111;75;11;7;8;leisure;78009.0;78009.0;False;False
155520;84369;9;751114211;75111;75;11;8;-1;home;78909.0;;False;True
158037;85744;0;751124606;75112;75;11;-1;0;home;;30030.0;True;False
158037;85744;1;751166305;75116;75;11;0;1;work;32730.0;66030.0;False;False
158037;85744;2;751124606;75112;75;11;1;-1;home;68430.0;;False;True
160289;86938;0;751103803;75110;75;11;-1;0;home;;21164.0;True;False
160289;86938;1;751114101;75111;75;11;0;1;work;22964.0;46364.0;False;False
160289;86938;2;751103803;75110;75;11;1;-1;home;48164.0;;False;True
163837;88765;0;751114108;75111;75;11;-1;0;home;;29236.0;True;False
163837;88765;1;751114106;75111;75;11;0;1;education;29536.0;61336.0;False;False
163837;88765;2;751114108;75111;75;11;1;2;home;61636.0;63136.0;False;False
163837;88765;3;751208003;75120;75;11;2;3;leisure;64336.0;72136.0;False;False
163837;88765;4;751114108;75111;75;11;3;-1;home;76336.0;;False;True
163838;88765;0;751114108;75111;75;11;-1;0;home;;31552.0;True;False
163838;88765;1;751114207;75111;75;11;0;1;education;32752.0;38152.0;False;False
163838;88765;2;751207910;75120;75;11;1;2;leisure;41752.0;45952.0;False;False
163838;88765;3;751114108;75111;75;11;2;3;home;48952.0;52552.0;False;False
163838;88765;4;751103903;75110;75;11;3;4;shop;53452.0;63352.0;False;False
163838;88765;5;751114108;75111;75;11;4;-1;home;65152.0;;False;True
163839;88765;0;751114108;75111;75;11;-1;0;home;;27809.0;True;False
163839;88765;1;751104012;75110;75;11;0;1;education;28409.0;40109.0;False;False
163839;88765;2;751114108;75111;75;11;1;2;home;40709.0;45509.0;False;False
163839;88765;3;751104012;75110;75;11;2;3;education;46109.0;56909.0;False;False
163839;88765;4;751114108;75111;75;11;3;-1;home;57509.0;;False;True
163840;88765;0;751114108;75111;75;11;-1;0;home;;43964.0;True;False
163840;88765;1;751114109;75111;75;11;0;1;shop;44264.0;45464.0;False;False
163840;88765;2;751114103;75111;75;11;1;2;shop;45764.0;46664.0;False;False
163840;88765;3;751114108;75111;75;11;2;3;home;46964.0;50264.0;False;False
163840;88765;4;751124803;75112;75;11;3;4;work;52064.0;70064.0;False;False
163840;88765;5;751114108;75111;75;11;4;-1;home;71864.0;;False;True
167395;90627;0;751155902;75115;75;11;-1;0;home;;51473.0;True;False
167395;90627;1;920480209;92048;92;11;0;1;other;53273.0;62273.0;False;False
167395;90627;2;751155902;75115;75;11;1;2;home;64073.0;73973.0;False;False
167395;90627;3;751166131;75116;75;11;2;3;leisure;74873.0;83873.0;False;False
167395;90627;4;751155902;75115;75;11;3;-1;home;85673.0;;False;True
170663;92501;0;751135012;75113;75;11;-1;0;home;;26124.0;True;False
170663;92501;1;751052005;75105;75;11;0;1;work;27924.0;59424.0;False;False
170663;92501;2;751135012;75113;75;11;1;-1;home;61824.0;;False;True
175106;94841;0;751145510;75114;75;11;-1;0;home;;59205.0;True;False
175106;94841;1;751145515;75114;75;11;0;1;other;59505.0;59565.0;False;False
175106;94841;2;751031004;75103;75;11;1;2;work;61305.0;64605.0;False;False
175106;94841;3;952100301;95210;95;11;2;3;leisure;65505.0;66405.0;False;False
175106;94841;4;940370106;94037;94;11;3;4;shop;67905.0;69705.0;False;False
175106;94841;5;751145404;75114;75;11;4;5;leisure;70005.0;84405.0;False;False
175106;94841;6;751145510;75114;75;11;5;-1;home;84705.0;;False;True
175107;94841;0;751145510;75114;75;11;-1;0;home;;29660.0;True;False
175107;94841;1;751020602;75102;75;11;0;1;work;32360.0;68960.0;False;False
175107;94841;2;751145510;75114;75;11;1;-1;home;71660.0;;False;True
175984;95321;0;751093309;75109;75;11;-1;0;home;;32078.0;True;False
175984;95321;1;751207702;75120;75;11;0;1;other;32978.0;33878.0;False;False
175984;95321;2;751093309;75109;75;11;1;2;home;34478.0;59078.0;False;False
175984;95321;3;751093403;75109;75;11;2;3;other;60878.0;60938.0;False;False
175984;95321;4;751093309;75109;75;11;3;-1;home;62678.0;;False;True
178573;96753;0;751166214;75116;75;11;-1;0;home;;40149.0;True;False
178573;96753;1;751072606;75107;75;11;0;1;leisure;40749.0;55449.0;False;False
178573;96753;2;751166214;75116;75;11;1;-1;home;56049.0;;False;True
178574;96753;0;751166214;75116;75;11;-1;0;home;;52519.0;True;False
178574;96753;1;920260403;92026;92;11;0;1;leisure;54319.0;68719.0;False;False
178574;96753;2;751166214;75116;75;11;1;-1;home;70519.0;;False;True
181057;98171;0;751041401;75104;75;11;-1;0;home;;57614.0;True;False
181057;98171;1;751051705;75105;75;11;0;1;shop;58214.0;58514.0;False;False
181057;98171;2;751041601;75104;75;11;1;2;shop;58814.0;59114.0;False;False
181057;98171;3;751041401;75104;75;11;2;-1;home;59414.0;;False;True
184934;100273;0;751020801;75102;75;11;-1;0;home;;28526.0;True;False
184934;100273;1;920350102;92035;92;11;0;1;work;30326.0;62726.0;False;False
184934;100273;2;751020801;75102;75;11;1;2;home;65426.0;67226.0;False;False
184934;100273;3;940810302;94081;94;11;2;3;leisure;69926.0;79826.0;False;False
184934;100273;4;940410104;94041;94;11;3;4;leisure;80726.0;85166.0;False;False
184934;100273;5;751020801;75102;75;11;4;-1;home;87026.0;;False;True
186107;100964;0;751104006;75110;75;11;-1;0;home;;27226.0;True;False
186107;100964;1;920260102;92026;92;11;0;1;work;31726.0;43426.0;False;False
186107;100964;2;751104006;75110;75;11;1;2;home;44926.0;65026.0;False;False
186107;100964;3;751103712;75110;75;11;2;3;other;65326.0;68626.0;False;False
186107;100964;4;751114101;75111;75;11;3;4;shop;69226.0;69526.0;False;False
186107;100964;5;751104006;75110;75;11;4;-1;home;69826.0;;False;True
186108;100964;0;751104006;75110;75;11;-1;0;home;;32092.0;True;False
186108;100964;1;751197613;75119;75;11;0;1;other;32992.0;33292.0;False;False
186108;100964;2;940650104;94065;94;11;1;2;work;35092.0;68092.0;False;False
186108;100964;3;751197610;75119;75;11;2;3;shop;69892.0;70792.0;False;False
186108;100964;4;751104006;75110;75;11;3;-1;home;71092.0;;False;True
186109;100964;0;751104006;75110;75;11;-1;0;home;;28315.0;True;False
186109;100964;1;751020803;75102;75;11;0;1;education;28735.0;58615.0;False;False
186109;100964;2;751104006;75110;75;11;1;-1;home;60715.0;;False;True
187396;101695;0;751186923;75118;75;11;-1;0;home;;53057.0;True;False
187396;101695;1;920510409;92051;92;11;0;1;shop;55757.0;65657.0;False;False
187396;101695;2;751186923;75118;75;11;1;-1;home;68057.0;;False;True
189526;102871;0;751072806;75107;75;11;-1;0;home;;33356.0;True;False
189526;102871;1;751072503;75107;75;11;0;1;work;34556.0;66656.0;False;False
189526;102871;2;751072806;75107;75;11;1;-1;home;68456.0;;False;True
189527;102871;0;751072806;75107;75;11;-1;0;home;;29768.0;True;False
189527;102871;1;751072809;75107;75;11;0;1;education;30368.0;61568.0;False;False
189527;102871;2;751072806;75107;75;11;1;2;home;62168.0;64868.0;False;False
189527;102871;3;751072805;75107;75;11;2;3;leisure;65168.0;70868.0;False;False
189527;102871;4;751072806;75107;75;11;3;4;home;71168.0;72368.0;False;False
189527;102871;5;751093306;75109;75;11;4;5;leisure;73268.0;86708.0;False;False
189527;102871;6;751072806;75107;75;11;5;-1;home;91268.0;;False;True
189528;102871;0;751072806;75107;75;11;-1;0;home;;37019.0;True;False
189528;102871;1;751166177;75116;75;11;0;1;leisure;37919.0;43319.0;False;False
189528;102871;2;751072806;75107;75;11;1;2;home;44219.0;53219.0;False;False
189528;102871;3;920480209;92048;92;11;2;3;leisure;55019.0;60419.0;False;False
